Date,Mkt-RF,SMB,HML,RF,Mkt
20100430,-0.0172,-0.0097,-0.0088,0.00001,-0.01719
20100503,0.0136,0.0062,0.006,0.00001,0.01361
20100504,-0.025,-0.0056,-0.0092,0.00001,-0.02499
20100505,-0.0075,-0.0074,-0.0059,0.00001,-0.00749
20100506,-0.0327,-0.0027,-0.009,0.00001,-0.03269
20100507,-0.0175,-0.013,-0.005,0.00001,-0.01749
20100510,0.0447,0.0095,0.0121,0.00001,0.04471
20100511,-0.0017,0.0115,-0.0014,0.00001,-0.00169
20100512,0.0163,0.0147,0.0015,0.00001,0.01631
20100513,-0.0112,0.0032,-0.0032,0.00001,-0.01119
20100514,-0.0192,-0.0025,-0.0076,0.00001,-0.01919
20100517,0.0011,0.0007,-0.0059,0.00001,0.00111
20100518,-0.0141,-0.0023,-0.0096,0.00001,-0.01409
20100519,-0.0063,-0.0096,0.0003,0.00001,-0.00629
20100520,-0.0399,-0.009,-0.0119,0.00001,-0.03989
20100521,0.0144,-0.0046,0.0158,0.00001,0.01441
20100524,-0.0119,0.003,-0.0089,0.00001,-0.01189
20100525,-0.0003,-0.0048,0.0056,0.00001,-0.00029
20100526,-0.0035,0.0083,0.004,0.00001,-0.00349
20100527,0.0345,0.0063,0.0161,0.00001,0.03451
20100528,-0.0118,0.001,-0.0068,0.00001,-0.01179
20100601,-0.0189,-0.0102,-0.0163,0.00001,-0.01889
20100602,0.0263,0.0018,0.0041,0.00001,0.02631
20100603,0.0054,0.0072,-0.0028,0.00001,0.00541
20100604,-0.0362,-0.0122,-0.0067,0.00001,-0.03619
20100607,-0.0152,-0.0109,-0.0101,0.00001,-0.01519
20100608,0.0091,-0.0142,0.0011,0.00001,0.00911
20100609,-0.0046,0.0075,-0.002,0.00001,-0.00459
20100610,0.0295,0.0038,0.0087,0.00001,0.02951
20100611,0.0062,0.0095,0.0005,0.00001,0.00621
20100614,-0.0006,0.0065,-0.0001,0.00001,-0.00059
20100615,0.0236,0.0007,0.0089,0.00001,0.02361
20100616,-0.0011,-0.0019,-0.0031,0.00001,-0.00109
20100617,0.0008,-0.0014,-0.0049,0.00001,0.00081
20100618,0.0013,-0.0003,0.0024,0.00001,0.00131
20100621,-0.0047,-0.0055,-0.0002,0.00001,-0.00469
20100622,-0.0163,-0.0034,-0.0074,0.00001,-0.01629
20100623,-0.0029,-0.0004,0.0022,0.00001,-0.00289
20100624,-0.0165,0.0014,-0.009,0.00001,-0.01649
20100625,0.0048,0.0103,0.0107,0.00001,0.00481
20100628,-0.0023,-0.0002,-0.0077,0.00001,-0.00229
20100629,-0.0323,-0.0064,-0.0129,0.00001,-0.03229
20100630,-0.0098,0.0005,-0.0034,0.00001,-0.00979
20100701,-0.004,-0.0031,-0.0043,0.00001,-0.00399
20100702,-0.005,-0.003,-0.0044,0.00001,-0.00499
20100706,0.0033,-0.0199,0.0011,0.00001,0.00331
20100707,0.0317,0.0005,0.0043,0.00001,0.03171
20100708,0.01,0.0058,0,0.00001,0.01001
20100709,0.0081,0.0067,0.0061,0.00001,0.00811
20100712,-0.0011,-0.0118,0.0011,0.00001,-0.00109
20100713,0.0176,0.0161,0.0063,0.00001,0.01761
20100714,-0.0004,-0.0015,-0.0081,0.00001,-0.00039
20100715,0.0002,-0.0088,-0.0013,0.00001,0.00021
20100716,-0.0294,-0.0055,-0.0093,0.00001,-0.02939
20100719,0.0054,-0.0016,-0.002,0.00001,0.00541
20100720,0.0123,0.0066,0.0005,0.00001,0.01231
20100721,-0.013,-0.0039,-0.0044,0.00001,-0.01299
20100722,0.0237,0.0124,0.0058,0.00001,0.02371
20100723,0.0105,0.0145,-0.0031,0.00001,0.01051
20100726,0.0123,0.0088,0.0015,0.00001,0.01231
20100727,-0.0023,-0.0033,0.0035,0.00001,-0.00229
20100728,-0.0082,-0.0088,0.0004,0.00001,-0.00819
20100729,-0.0036,0.003,0.0064,0.00001,-0.00359
20100730,0.0006,0.0005,-0.0021,0.00001,0.00061
20100802,0.0209,-0.0055,0.0013,0.00001,0.02091
20100803,-0.0056,-0.0038,-0.005,0.00001,-0.00559
20100804,0.0074,0.0045,-0.001,0.00001,0.00741
20100805,-0.0022,-0.0086,0.0014,0.00001,-0.00219
20100806,-0.0036,-0.0016,-0.0037,0.00001,-0.00359
20100809,0.0062,0.0062,0.0008,0.00001,0.00621
20100810,-0.0079,-0.0123,-0.0023,0.00001,-0.00789
20100811,-0.0291,-0.0108,-0.0064,0.00001,-0.02909
20100812,-0.005,-0.0006,-0.0006,0.00001,-0.00499
20100813,-0.0047,-0.0079,0.0024,0.00001,-0.00469
20100816,0.001,0.0093,-0.0018,0.00001,0.00101
20100817,0.0131,0.0058,-0.0026,0.00001,0.01311
20100818,0.0021,0.0007,0.0008,0.00001,0.00211
20100819,-0.0174,-0.0083,-0.0041,0.00001,-0.01739
20100820,-0.0028,0.0028,-0.0022,0.00001,-0.00279
20100823,-0.005,-0.0094,-0.0041,0.00001,-0.00499
20100824,-0.0148,0.0014,0.0016,0.00001,-0.01479
20100825,0.0045,0.0105,0,0.00001,0.00451
20100826,-0.0076,-0.0007,-0.0025,0.00001,-0.00759
20100827,0.0182,0.0095,0.0037,0.00001,0.01821
20100830,-0.0154,-0.0085,-0.0042,0.00001,-0.01539
20100831,0.0001,-0.0026,0.0081,0.00001,0.00011
20100901,0.0305,0.0063,0.0047,0.00001,0.03051
20100902,0.0097,0.0026,-0.0036,0.00001,0.00971
20100903,0.0135,0.0035,0.0022,0.00001,0.01351
20100907,-0.0123,-0.0079,-0.0077,0.00001,-0.01229
20100908,0.0065,0.0004,0.0017,0.00001,0.00651
20100909,0.0044,-0.005,0.0056,0.00001,0.00441
20100910,0.0045,-0.0009,-0.0016,0.00001,0.00451
20100913,0.013,0.0113,0.0023,0.00001,0.01301
20100914,-0.0006,-0.0023,-0.0052,0.00001,-0.00059
20100915,0.0036,0.0011,-0.0018,0.00001,0.00361
20100916,-0.0007,-0.0052,-0.0067,0.00001,-0.00069
20100917,0.0015,0.0062,-0.006,0.00001,0.00151
20100920,0.016,0.0114,0.0023,0.00001,0.01601
20100921,-0.0031,-0.0028,-0.003,0.00001,-0.00309
20100922,-0.0052,-0.0056,-0.006,0.00001,-0.00519
20100923,-0.0078,-0.0006,-0.0069,0.00001,-0.00779
20100924,0.0219,0.0099,0.0051,0.00001,0.02191
20100927,-0.0046,0.002,-0.0049,0.00001,-0.00459
20100928,0.0058,0.0052,0.001,0.00001,0.00581
20100929,-0.0017,0.0066,-0.0025,0.00001,-0.00169
20100930,-0.0026,0.0005,0.0029,0.00001,-0.00259
20101001,0.0043,-0.0006,0.0021,0.00001,0.00431
20101004,-0.0088,-0.0071,-0.0004,0.00001,-0.00879
20101005,0.0211,0.0078,0.0016,0.00001,0.02111
20101006,-0.001,-0.0038,0.0046,0.00001,-0.00099
20101007,-0.0016,0.0005,-0.0029,0.00001,-0.00159
20101008,0.0074,0.0096,-0.0019,0.00001,0.00741
20101011,0.0004,0.0005,-0.002,0.00001,0.00041
20101012,0.0039,-0.0006,0.0024,0.00001,0.00391
20101013,0.0078,0.009,-0.0034,0.00001,0.00781
20101014,-0.0038,0.0042,-0.0039,0.00001,-0.00379
20101015,0.0018,-0.0007,-0.0129,0.00001,0.00181
20101018,0.0069,0.0006,0.0091,0.00001,0.00691
20101019,-0.0167,-0.007,0.0026,0.00001,-0.01669
20101020,0.0106,0.0006,0.0009,0.00001,0.01061
20101021,0.0011,-0.0052,-0.005,0.00001,0.00111
20101022,0.0029,0.0045,-0.0042,0.00001,0.00291
20101025,0.0031,0.0049,-0.0052,0.00001,0.00311
20101026,0.0002,-0.0001,-0.0018,0.00001,0.00021
20101027,-0.0024,-0.0019,-0.0024,0.00001,-0.00239
20101028,0.0008,-0.0062,-0.0008,0.00001,0.00081
20101029,0.0007,0.0035,-0.0012,0.00001,0.00071
20101101,-0.0001,-0.0064,-0.0021,0.00001,-0.00009
20101102,0.009,0.0135,-0.0022,0.00001,0.00901
20101103,0.0038,-0.0007,0.002,0.00001,0.00381
20101104,0.0194,0.0047,0.0106,0.00001,0.01941
20101105,0.0041,-0.0011,0.0064,0.00001,0.00411
20101108,-0.0012,0.0045,-0.0049,0.00001,-0.00119
20101109,-0.0078,-0.004,-0.0047,0.00001,-0.00779
20101110,0.0053,0.0056,0.0058,0.00001,0.00531
20101111,-0.0035,-0.0007,-0.0015,0.00001,-0.00349
20101112,-0.0129,-0.0048,-0.0005,0.00001,-0.01289
20101115,-0.0009,0.0019,0.0032,0.00001,-0.00089
20101116,-0.0158,-0.0034,-0.001,0.00001,-0.01579
20101117,0.0007,0.0036,-0.0029,0.00001,0.00071
20101118,0.0157,0.0032,-0.0031,0.00001,0.01571
20101119,0.0031,0.002,-0.0022,0.00001,0.00311
20101122,-0.0002,0.0061,-0.0096,0.00001,-0.00019
20101123,-0.0138,0.0049,-0.0028,0.00001,-0.01379
20101124,0.0159,0.0067,0.0004,0.00001,0.01591
20101126,-0.0067,0.003,-0.0036,0.00001,-0.00669
20101129,-0.0013,0,0.0042,0.00001,-0.00129
20101130,-0.0059,-0.002,0.0002,0.00001,-0.00589
20101201,0.0212,-0.0008,0.0001,0.00001,0.02121
20101202,0.0123,-0.0032,0.0064,0.00001,0.01231
20101203,0.0035,0.004,0.0007,0.00001,0.00351
20101206,-0.0003,0.0076,-0.0005,0.00001,-0.00029
20101207,0.001,0.0035,0.0005,0.00001,0.00101
20101208,0.0032,-0.0054,0.0068,0.00001,0.00321
20101209,0.0042,-0.0003,0.0062,0.00001,0.00421
20101210,0.0067,0.0044,0.0023,0.00001,0.00671
20101213,-0.0008,-0.0058,0.0005,0.00001,-0.00079
20101214,0.0009,-0.0004,-0.0012,0.00001,0.00091
20101215,-0.0049,0.0021,-0.0055,0.00001,-0.00489
20101216,0.007,0.0043,-0.0013,0.00001,0.00701
20101217,0.0015,0.0016,-0.0017,0.00001,0.00151
20101220,0.0023,-0.0001,0.0031,0.00001,0.00231
20101221,0.0068,0.0035,0.0075,0.00001,0.00681
20101222,0.0029,-0.0038,0.0082,0.00001,0.00291
20101223,-0.0016,0.001,-0.0031,0.00001,-0.00159
20101227,0.0008,0.0021,0.0047,0.00001,0.00081
20101228,0,-0.0043,0.0017,0.00001,0.00001
20101229,0.0017,0.0012,-0.0015,0.00001,0.00171
20101230,-0.0011,0.0014,-0.0005,0.00001,-0.00109
20101231,-0.001,-0.0064,0.0023,0.00001,-0.00099
20110103,0.0118,0.005,0.0077,0,0.0118
20110104,-0.0026,-0.0138,0.0007,0,-0.0026
20110105,0.0059,0.0059,0.0013,0,0.0059
20110106,-0.0015,-0.0007,-0.0034,0,-0.0015
20110107,-0.0021,-0.0025,-0.0027,0,-0.0021
20110110,-0.0002,0.0053,-0.0016,0,-0.0002
20110111,0.0039,0.0012,0.0018,0,0.0039
20110112,0.0087,-0.0007,0.0027,0,0.0087
20110113,-0.0017,0.0014,-0.0035,0,-0.0017
20110114,0.0069,0.0002,0.0059,0,0.0069
20110118,0.0018,0.0009,-0.0051,0,0.0018
20110119,-0.0124,-0.0136,-0.0053,0,-0.0124
20110120,-0.0029,-0.0104,0.007,0,-0.0029
20110121,0.0011,-0.009,0.0059,0,0.0011
20110124,0.0065,0.003,-0.0028,0,0.0065
20110125,0.0002,0.0001,0.0012,0,0.0002
20110126,0.006,0.0139,-0.0023,0,0.006
20110127,0.0026,-0.001,0.0035,0,0.0026
20110128,-0.0188,-0.0087,-0.0004,0,-0.0188
20110131,0.0071,0.0002,-0.0028,0,0.0071
20110201,0.0175,0.0048,0.0051,0.00001,0.01751
20110202,-0.0026,-0.0003,-0.004,0.00001,-0.00259
20110203,0.0026,-0.0004,-0.0005,0.00001,0.00261
20110204,0.0029,0.0006,-0.0052,0.00001,0.00291
20110207,0.007,0.0026,0.006,0.00001,0.00701
20110208,0.0048,0.0022,0,0.00001,0.00481
20110209,-0.0031,-0.0019,-0.0007,0.00001,-0.00309
20110210,0.0012,0.0033,-0.003,0.00001,0.00121
20110211,0.0067,0.0039,0.0051,0.00001,0.00671
20110214,0.003,0.0021,-0.0016,0.00001,0.00301
20110215,-0.0038,-0.0036,0.0031,0.00001,-0.00379
20110216,0.0068,0.0036,0.0026,0.00001,0.00681
20110217,0.0037,0.0036,0.0018,0.00001,0.00371
20110218,0.0012,-0.001,0.0005,0.00001,0.00121
20110222,-0.0219,-0.0052,-0.003,0.00001,-0.02189
20110223,-0.0078,-0.0116,0.0041,0.00001,-0.00779
20110224,0.0004,0.0072,-0.0035,0.00001,0.00041
20110225,0.0122,0.0101,0.0025,0.00001,0.01221
20110228,0.0042,-0.0044,0.0025,0.00001,0.00421
20110301,-0.0158,-0.0031,-0.0006,0,-0.0158
20110302,0.0028,0.0031,-0.0029,0,0.0028
20110303,0.0176,0.0045,-0.0005,0,0.0176
20110304,-0.0067,0.0028,-0.0055,0,-0.0067
20110307,-0.0096,-0.0074,0.001,0,-0.0096
20110308,0.0097,0.0045,0.0069,0,0.0097
20110309,-0.0017,-0.0027,0.0033,0,-0.0017
20110310,-0.0193,-0.0075,-0.0032,0,-0.0193
20110311,0.0069,-0.0034,0.0014,0,0.0069
20110314,-0.0059,0.0011,-0.0042,0,-0.0059
20110315,-0.0105,0.0028,-0.0015,0,-0.0105
20110316,-0.0177,0.0064,-0.0012,0,-0.0177
20110317,0.0112,-0.0081,0.0058,0,0.0112
20110318,0.0049,0.0054,0.002,0,0.0049
20110321,0.0158,0.0099,-0.0024,0,0.0158
20110322,-0.0034,-0.0009,-0.0005,0,-0.0034
20110323,0.0031,0.0015,-0.0045,0,0.0031
20110324,0.0096,-0.0009,-0.0042,0,0.0096
20110325,0.0041,0.0042,-0.0002,0,0.0041
20110328,-0.0035,0.0003,-0.0022,0,-0.0035
20110329,0.0074,0.0026,-0.0023,0,0.0074
20110330,0.0079,0.0042,0.0007,0,0.0079
20110331,-0.0011,0.0061,-0.003,0,-0.0011
20110401,0.0052,-0.0012,0.0021,0,0.0052
20110404,0.0009,0.0024,-0.0013,0,0.0009
20110405,0.0008,0.0048,-0.0022,0,0.0008
20110406,0.0021,-0.002,0.0065,0,0.0021
20110407,-0.002,-0.0021,-0.0019,0,-0.002
20110408,-0.0047,-0.0055,-0.0028,0,-0.0047
20110411,-0.0039,-0.0063,-0.0005,0,-0.0039
20110412,-0.0084,-0.0068,0.0008,0,-0.0084
20110413,0.0011,0.0015,-0.0071,0,0.0011
20110414,0,0.0038,-0.0035,0,0
20110415,0.0044,0.0058,-0.0009,0,0.0044
20110418,-0.0115,-0.0039,-0.0033,0,-0.0115
20110419,0.005,-0.0035,-0.0019,0,0.005
20110420,0.0145,0.0062,-0.0058,0,0.0145
20110421,0.0056,0.0032,-0.0007,0,0.0056
20110425,-0.0016,-0.0005,-0.0004,0,-0.0016
20110426,0.0089,0.0015,-0.0001,0,0.0089
20110427,0.0066,-0.0011,-0.0023,0,0.0066
20110428,0.0032,-0.0012,0.0016,0,0.0032
20110429,0.0029,0.002,-0.0008,0,0.0029
20110502,-0.0028,-0.009,-0.002,0,-0.0028
20110503,-0.005,-0.0103,0.0042,0,-0.005
20110504,-0.0074,-0.0055,-0.0009,0,-0.0074
20110505,-0.0082,0.005,-0.0031,0,-0.0082
20110506,0.0046,0.0004,-0.0017,0,0.0046
20110509,0.0055,0.0067,-0.005,0,0.0055
20110510,0.0086,0.0066,0.0026,0,0.0086
20110511,-0.0109,-0.0062,-0.0041,0,-0.0109
20110512,0.0052,0.0036,-0.0042,0,0.0052
20110513,-0.0088,-0.0045,-0.0033,0,-0.0088
20110516,-0.0076,-0.0102,0.0043,0,-0.0076
20110517,-0.0011,-0.0048,0.0016,0,-0.0011
20110518,0.0102,0.0066,-0.0031,0,0.0102
20110519,0.0022,-0.0004,-0.001,0,0.0022
20110520,-0.0073,0.001,-0.0019,0,-0.0073
20110523,-0.0129,-0.0052,0.0002,0,-0.0129
20110524,-0.0014,-0.0028,-0.0005,0,-0.0014
20110525,0.0045,0.0103,-0.0036,0,0.0045
20110526,0.0052,0.0068,-0.0013,0,0.0052
20110527,0.0049,0.0019,0.0023,0,0.0049
20110531,0.0104,0.0045,-0.0004,0,0.0104
20110601,-0.0233,-0.0074,-0.0029,0,-0.0233
20110602,-0.001,-0.0004,0.001,0,-0.001
20110603,-0.011,-0.0054,0.0016,0,-0.011
20110606,-0.0118,-0.0025,-0.0031,0,-0.0118
20110607,-0.0004,0.0032,-0.001,0,-0.0004
20110608,-0.0054,-0.0073,0.0006,0,-0.0054
20110609,0.0075,-0.0009,0,0,0.0075
20110610,-0.0137,-0.0025,0.0043,0,-0.0137
20110613,0.0001,-0.0056,0.0041,0,0.0001
20110614,0.0136,0.0106,-0.0041,0,0.0136
20110615,-0.0172,-0.0002,-0.0015,0,-0.0172
20110616,0.0012,-0.0008,0.0047,0,0.0012
20110617,0.0025,-0.004,0.0068,0,0.0025
20110620,0.0058,0.0039,-0.001,0,0.0058
20110621,0.0152,0.0097,-0.0041,0,0.0152
20110622,-0.0062,-0.0011,0.0002,0,-0.0062
20110623,-0.0014,0.0065,-0.0082,0,-0.0014
20110624,-0.011,0.0045,0.0009,0,-0.011
20110627,0.0089,0.0005,-0.0003,0,0.0089
20110628,0.0136,0.0044,-0.0054,0,0.0136
20110629,0.0077,-0.007,0.0065,0,0.0077
20110630,0.0099,0.0018,-0.0025,0,0.0099
20110701,0.0145,-0.0004,0.0015,0,0.0145
20110705,-0.0008,0.0023,-0.0085,0,-0.0008
20110706,0.0018,0.0043,-0.0058,0,0.0018
20110707,0.011,0.0046,0.0016,0,0.011
20110708,-0.0067,0.0001,-0.0041,0,-0.0067
20110711,-0.0191,-0.0012,-0.0033,0,-0.0191
20110712,-0.0045,0.0003,0.0043,0,-0.0045
20110713,0.0045,0.0058,-0.0014,0,0.0045
20110714,-0.0082,-0.0082,0.0014,0,-0.0082
20110715,0.0058,0.0011,-0.0052,0,0.0058
20110718,-0.0094,-0.0057,-0.0042,0,-0.0094
20110719,0.0172,0.0057,-0.0066,0,0.0172
20110720,-0.001,-0.0032,0.0079,0,-0.001
20110721,0.0129,-0.0036,0.011,0,0.0129
20110722,0.001,-0.001,-0.007,0,0.001
20110725,-0.0068,-0.0059,0.0014,0,-0.0068
20110726,-0.0047,-0.0035,0.0031,0,-0.0047
20110727,-0.0216,-0.0076,0.0039,0,-0.0216
20110728,-0.0031,0.0011,-0.0002,0,-0.0031
20110729,-0.0056,0.0025,0.0011,0,-0.0056
20110801,-0.004,-0.0016,0.0015,0,-0.004
20110802,-0.0268,-0.0043,0.0019,0,-0.0268
20110803,0.0058,0.0024,-0.004,0,0.0058
20110804,-0.0504,-0.008,0.0039,0,-0.0504
20110805,-0.0036,-0.0122,-0.0058,0,-0.0036
20110808,-0.0697,-0.0139,-0.0163,0,-0.0697
20110809,0.0497,0.0091,0.0071,0,0.0497
20110810,-0.043,-0.005,-0.016,0,-0.043
20110811,0.0472,0.0024,0.0079,0,0.0472
20110812,0.0054,-0.0024,-0.0151,0,0.0054
20110815,0.0225,0.0046,0.0101,0,0.0225
20110816,-0.0107,-0.008,-0.0014,0,-0.0107
20110817,-0.0001,-0.0032,0.0065,0,-0.0001
20110818,-0.0465,-0.0097,0.0053,0,-0.0465
20110819,-0.0155,0.0013,-0.0035,0,-0.0155
20110822,-0.0003,0.0016,-0.0091,0,-0.0003
20110823,0.036,0.0125,-0.0077,0,0.036
20110824,0.0135,-0.0018,0.0101,0,0.0135
20110825,-0.0167,-0.0101,0.0052,0,-0.0167
20110826,0.0174,0.0086,-0.0101,0,0.0174
20110829,0.0311,0.0152,0.0092,0,0.0311
20110830,0.0032,0.0029,-0.0076,0,0.0032
20110831,0.0042,-0.0081,0.0049,0,0.0042
20110901,-0.0133,-0.0106,-0.0078,0,-0.0133
20110902,-0.0264,-0.0075,-0.0075,0,-0.0264
20110906,-0.0072,0.0051,-0.0065,0,-0.0072
20110907,0.0306,0.0089,0.0103,0,0.0306
20110908,-0.0118,-0.0074,-0.0061,0,-0.0118
20110909,-0.0265,-0.0018,-0.0003,0,-0.0265
20110912,0.0068,0,0.0036,0,0.0068
20110913,0.0112,0.0078,-0.004,0,0.0112
20110914,0.0145,0.0042,-0.0038,0,0.0145
20110915,0.0164,-0.0057,0.0058,0,0.0164
20110916,0.0047,-0.0035,-0.0036,0,0.0047
20110919,-0.0099,-0.005,-0.0128,0,-0.0099
20110920,-0.0045,-0.0148,0.0024,0,-0.0045
20110921,-0.0292,-0.0032,-0.0126,0,-0.0292
20110922,-0.0329,0.0014,0.0046,0,-0.0329
20110923,0.0074,0.0065,-0.0003,0,0.0074
20110926,0.0228,-0.0066,0.0128,0,0.0228
20110927,0.0122,0.0106,-0.0061,0,0.0122
20110928,-0.0229,-0.0165,-0.0025,0,-0.0229
20110929,0.0077,0.0057,0.0211,0,0.0077
20110930,-0.025,-0.0009,-0.0021,0,-0.025
20111003,-0.0318,-0.0191,-0.0061,0,-0.0318
20111004,0.0268,0.0359,0.0045,0,0.0268
20111005,0.0192,-0.0019,-0.0046,0,0.0192
20111006,0.0194,0.0018,0.0058,0,0.0194
20111007,-0.0098,-0.0124,-0.0147,0,-0.0098
20111010,0.0344,0.0045,0.0064,0,0.0344
20111011,0.0015,0.0065,-0.0012,0,0.0015
20111012,0.0107,0.0045,0.0094,0,0.0107
20111013,-0.0021,0.0029,-0.0127,0,-0.0021
20111014,0.0172,0.0014,-0.0033,0,0.0172
20111017,-0.0206,-0.0125,-0.0051,0,-0.0206
20111018,0.0211,0.006,0.0166,0,0.0211
20111019,-0.0138,-0.0075,0.0032,0,-0.0138
20111020,0.0043,-0.0032,0.0074,0,0.0043
20111021,0.0192,0.0013,0.0009,0,0.0192
20111024,0.0159,0.0174,-0.0037,0,0.0159
20111025,-0.0213,-0.0088,-0.0032,0,-0.0213
20111026,0.0112,0.0065,0.008,0,0.0112
20111027,0.0354,0.0138,0.0091,0,0.0354
20111028,-0.0001,-0.0056,-0.0057,0,-0.0001
20111031,-0.025,0.001,-0.0086,0,-0.025
20111101,-0.0286,-0.0049,-0.0117,0,-0.0286
20111102,0.0172,0.0074,0.0094,0,0.0172
20111103,0.0197,0.006,-0.0015,0,0.0197
20111104,-0.0053,0.0002,-0.0066,0,-0.0053
20111107,0.0048,-0.007,0.004,0,0.0048
20111108,0.0121,-0.0001,0.0055,0,0.0121
20111109,-0.0378,-0.0077,-0.0068,0,-0.0378
20111110,0.0083,0.0005,0.0055,0,0.0083
20111111,0.0198,0.0046,-0.0018,0,0.0198
20111114,-0.0092,-0.0044,-0.0086,0,-0.0092
20111115,0.0056,0.0088,-0.0025,0,0.0056
20111116,-0.0164,-0.0015,-0.0017,0,-0.0164
20111117,-0.0165,0.0023,0.0015,0,-0.0165
20111118,-0.0007,0.0003,0.0091,0,-0.0007
20111121,-0.0187,-0.0049,-0.0004,0,-0.0187
20111122,-0.0044,-0.0028,-0.0053,0,-0.0044
20111123,-0.0229,-0.007,-0.0028,0,-0.0229
20111125,-0.0034,-0.0102,0.0048,0,-0.0034
20111128,0.031,0.0159,-0.0064,0,0.031
20111129,0.0018,-0.0051,0.0011,0,0.0018
20111130,0.0444,0.0105,0.0117,0,0.0444
20111201,-0.0022,-0.005,-0.0067,0,-0.0022
20111202,0.0005,0.0044,0.0063,0,0.0005
20111205,0.0109,0.0028,0.0029,0,0.0109
20111206,0.0004,-0.0007,0.0004,0,0.0004
20111207,0.0016,-0.0031,0.0074,0,0.0016
20111208,-0.0223,-0.0074,-0.0103,0,-0.0223
20111209,0.0183,0.0131,0.0013,0,0.0183
20111212,-0.0148,0.0007,-0.0049,0,-0.0148
20111213,-0.0105,-0.0101,0.0008,0,-0.0105
20111214,-0.0121,-0.0028,0.0091,0,-0.0121
20111215,0.004,0.0064,0.0016,0,0.004
20111216,0.0045,0.0022,-0.0006,0,0.0045
20111219,-0.0131,-0.0041,-0.0071,0,-0.0131
20111220,0.031,0.0076,0.0035,0,0.031
20111221,0.002,0,0.0129,0,0.002
20111222,0.0083,-0.002,0.0066,0,0.0083
20111223,0.0084,-0.0062,-0.0012,0,0.0084
20111227,0.0004,0.005,-0.0055,0,0.0004
20111228,-0.0134,-0.007,-0.0008,0,-0.0134
20111229,0.011,0.0019,0.0029,0,0.011
20111230,-0.004,-0.0005,-0.0018,0,-0.004
20120103,0.015,-0.0018,0.0092,0,0.015
20120104,0,-0.0065,0.0003,0,0
20120105,0.0039,0.0018,0.0019,0,0.0039
20120106,-0.0019,0.0002,-0.0027,0,-0.0019
20120109,0.0028,0.0023,-0.0006,0,0.0028
20120110,0.0097,0.0037,0.0038,0,0.0097
20120111,0.0013,0.0017,0.0032,0,0.0013
20120112,0.0031,0.0029,0,0,0.0031
20120113,-0.0052,-0.0024,-0.0043,0,-0.0052
20120117,0.0036,-0.0009,-0.0075,0,0.0036
20120118,0.0122,0.0056,0.0019,0,0.0122
20120119,0.0051,-0.0014,-0.0021,0,0.0051
20120120,0.0003,0.0024,0.0065,0,0.0003
20120123,0.0002,-0.003,0.0016,0,0.0002
20120124,0,0.0082,-0.0032,0,0
20120125,0.0091,0.0011,-0.008,0,0.0091
20120126,-0.0059,0.0022,-0.0045,0,-0.0059
20120127,0.0001,0.0081,-0.0013,0,0.0001
20120130,-0.0031,-0.0044,-0.0029,0,-0.0031
20120131,-0.0005,-0.0005,0.0001,0,-0.0005
20120201,0.011,0.0109,0.0038,0,0.011
20120202,0.0017,0.0039,0.0001,0,0.0017
20120203,0.0158,0.0058,0.0038,0,0.0158
20120206,-0.0005,-0.0025,-0.0021,0,-0.0005
20120207,0.0016,-0.0027,-0.0009,0,0.0016
20120208,0.0025,-0.0014,0.0046,0,0.0025
20120209,0.0015,-0.0036,-0.0031,0,0.0015
20120210,-0.0075,-0.0061,-0.0005,0,-0.0075
20120213,0.0075,0.006,-0.0006,0,0.0075
20120214,-0.0009,-0.0039,-0.0036,0,-0.0009
20120215,-0.005,-0.0029,0.0009,0,-0.005
20120216,0.0127,0.0068,0.0033,0,0.0127
20120217,0.0016,-0.0031,0.0051,0,0.0016
20120221,-0.0005,-0.0066,0.0026,0,-0.0005
20120222,-0.0039,-0.0038,-0.0066,0,-0.0039
20120223,0.0056,0.0092,-0.0003,0,0.0056
20120224,0.0015,-0.0046,-0.0064,0,0.0015
20120227,0.0014,-0.0022,0.0037,0,0.0014
20120228,0.0028,-0.0062,-0.0011,0,0.0028
20120229,-0.0055,-0.0102,0.0016,0,-0.0055
20120301,0.0064,-0.0023,0.0006,0,0.0064
20120302,-0.0046,-0.0125,-0.0006,0,-0.0046
20120305,-0.004,0.0046,0.0029,0,-0.004
20120306,-0.0162,-0.003,-0.0036,0,-0.0162
20120307,0.008,0.003,0.0028,0,0.008
20120308,0.0107,0.0036,-0.0025,0,0.0107
20120309,0.0049,0.009,0.0016,0,0.0049
20120312,-0.0007,-0.0021,-0.0007,0,-0.0007
20120313,0.0186,0.0008,0.0097,0,0.0186
20120314,-0.0023,-0.0063,-0.002,0,-0.0023
20120315,0.0067,0.0027,0.0051,0,0.0067
20120316,0.0006,-0.0028,0.0037,0,0.0006
20120319,0.0041,0.0053,-0.0004,0,0.0041
20120320,-0.0039,-0.0064,0.003,0,-0.0039
20120321,-0.001,0.003,-0.0041,0,-0.001
20120322,-0.0074,-0.0013,-0.0045,0,-0.0074
20120323,0.0039,0.0056,0.0036,0,0.0039
20120326,0.0145,0.0046,-0.0021,0,0.0145
20120327,-0.003,-0.0034,-0.0034,0,-0.003
20120328,-0.0052,-0.0003,0.005,0,-0.0052
20120329,-0.0016,-0.0003,-0.0027,0,-0.0016
20120330,0.0028,-0.0071,-0.0004,0,0.0028
20120402,0.0077,0.0036,0.0007,0,0.0077
